1,0.262801
2,1.873503
4,0.829836
8,2.985270
16,5.908771
32,11.699083
64,22.957918
128,24.175207
256,91.753200
512,178.696372
1024,182.125190
2048,566.898835
4096,933.561700
8192,1114.219323
16384,1287.785931
32768,1683.681900
65536,1981.601896
131072,2017.656145
262144,1871.318040
524288,2198.687956
1048576,2203.700610
2097152,2168.675355
4194304,2133.463263
8388608,2125.569550
16777216,2116.375963
33554432,2086.029244
67108864,2092.795413
134217728,2135.065006
268435456,2213.043469
