1,0.407709
2,2.739137
4,6.373111
8,10.485760
16,21.613161
32,41.682524
64,80.976005
128,130.625526
256,252.942715
512,472.753692
1024,721.237161
2048,966.246861
4096,1222.766490
8192,1428.382389
16384,1772.719637
32768,4266.634178
65536,4085.125870
131072,4151.450360
262144,4295.009239
524288,4349.118923
1048576,3835.143346
2097152,2449.435133
4194304,3180.634718
8388608,3996.573244
16777216,3999.755826
33554432,3762.741176
67108864,3825.765624
134217728,3888.746900
268435456,3930.388094
