1,0.315955
2,1.534969
4,3.094000
8,6.569639
16,11.635694
32,23.577994
64,47.052665
128,88.592560
256,163.867505
512,264.876182
1024,459.232002
2048,679.852362
4096,758.242047
8192,1108.557457
16384,1487.756587
32768,1761.247562
65536,1914.858286
131072,2169.517813
262144,1620.025973
524288,1783.582339
1048576,1519.234281
2097152,1576.542285
4194304,1713.053525
8388608,1621.239193
16777216,1607.640511
33554432,1593.929915
67108864,1602.929976
134217728,1602.230028
268435456,1407.238434
