1,0.213695
2,1.326787
4,2.635855
8,5.047677
16,10.257373
32,18.686770
64,34.547678
128,65.893944
256,115.580390
512,187.063036
1024,311.511681
2048,444.498556
4096,784.289851
8192,866.685291
16384,877.447272
32768,909.589368
65536,937.501921
131072,3358.210280
262144,3517.986907
524288,3546.139652
1048576,3614.659443
2097152,3641.143753
4194304,3537.125612
8388608,3514.274551
16777216,3504.364557
33554432,3493.062078
67108864,3488.781368
134217728,3485.869817
268435456,3485.821089
