1,1.500377
2,3.929090
4,8.205021
8,15.816371
16,32.002320
32,60.180575
64,113.025455
128,204.639189
256,349.496891
512,557.281341
1024,817.388390
2048,1083.322457
4096,1339.874371
8192,1503.330163
16384,3618.766795
32768,4587.415002
65536,4311.725761
131072,4298.006121
262144,4454.692379
524288,9222.146991
1048576,9739.111733
2097152,8544.570765
4194304,4283.036801
8388608,4167.623430
16777216,4138.070244
33554432,4175.846614
67108864,4153.951862
134217728,4182.798196
268435456,4178.506843
