1,0.293667
2,1.529372
4,3.305855
8,6.400464
16,13.737741
32,25.601856
64,49.322087
128,90.956529
256,162.565000
512,269.445878
1024,436.258740
2048,630.107067
4096,742.672395
8192,1113.046270
16384,1391.998313
32768,1604.704790
65536,1734.655877
131072,1803.276250
262144,1840.672023
524288,1857.036125
1048576,1843.519043
2097152,1788.543565
4194304,1792.546982
8388608,1786.449453
16777216,1782.508188
33554432,1779.009754
67108864,1776.949927
134217728,1775.892319
268435456,1778.322091
